URL,Địa chỉ,Đường,Phường/Xã,Quận/Huyện,Thành Phố,Giá,Diện tích sử dụng,Phòng ngủ,Nhà tắm,Pháp lý,Ngày đăng,Mã BĐS
https://mogi.vn/quan-7/mua-can-ho-chung-cu/nguoi-nha-di-my-ban-gap-can-ho-starhill-sat-truong-dinh-thien-ly-2-id22290079," Nguyễn Văn Linh, Phường Tân Phú, Quận 7, TPHCM",Nguyễn Văn Linh,Phường Tân Phú,Quận 7,TPHCM,5 tỷ 500 triệu,112 m2,3,3,Sổ hồng,20/09/2023,22290079
https://mogi.vn/quan-7/mua-can-ho-chung-cu/tin-that-100-ban-gap-can-ho-riverpark-residence-phu-my-hung-gia-7-5ty-id22331998," Nguyễn Đức Cảnh, Phường Tân Phong, Quận 7, TPHCM",Nguyễn Đức Cảnh,Phường Tân Phong,Quận 7,TPHCM,7 tỷ 500 triệu,140 m2,3,2,Sổ hồng,20/09/2023,22331998
https://mogi.vn/quan-tan-phu/mua-can-ho-chung-cu/ban-can-ho-au-co-tower-dt-68m2-de-lai-nt-gia-2-5-ty-sh-rieng-id20422513," Âu Cơ, Phường Tân Thành, Quận Tân Phú, TPHCM",Âu Cơ,Phường Tân Thành,Quận Tân Phú,TPHCM,2 tỷ 500 triệu,68 m2,2,2,Sổ hồng,20/09/2023,20422513
https://mogi.vn/quan-7/mua-can-ho-chung-cu/ban-gap-3-can-ho-m-one-full-noi-that-65-93m2-gia-cuc-ky-yeu-thuong-id22040106," Bế Văn Cấm, Phường Tân Kiểng, Quận 7, TPHCM",Bế Văn Cấm,Phường Tân Kiểng,Quận 7,TPHCM,2 tỷ 200 triệu,65 m2,1,1,Hợp đồng mua bán,20/09/2023,22040106
https://mogi.vn/quan-7/mua-can-ho-chung-cu/ban-can-ho-hung-phuc-1-phu-my-hung-q-7-dt-80m2-co-2pn-full-nt-4-5-ty-id21965446," Nguyễn Lương Bằng, Phường Tân Phú, Quận 7, TPHCM",Nguyễn Lương Bằng,Phường Tân Phú,Quận 7,TPHCM,4 tỷ 500 triệu,80 m2,2,2,Hợp đồng mua bán,21/09/2023,21965446
https://mogi.vn/quan-2/mua-can-ho-chung-cu/ban-2pn-sarimi-gia-tu-8ty2-bao-thue-phi-id22212810," Nguyễn Cơ Thạch, Phường An Lợi Đông, Quận 2 (TP. Thủ Đức), TPHCM",Nguyễn Cơ Thạch,Phường An Lợi Đông,Quận 2 (TP. Thủ Đức),TPHCM,8 tỷ 200 triệu,88 m2,2,2,Sổ hồng,21/09/2023,22212810
https://mogi.vn/quan-7/mua-can-ho-chung-cu/ban-gap-can-ho-him-lam-riverside-2pn-2wc-gia-3-5-ty-so-hong-cam-tay-id22277262," Nguyễn Thị Thập, Phường Tân Hưng, Quận 7, TPHCM",Nguyễn Thị Thập,Phường Tân Hưng,Quận 7,TPHCM,3 tỷ 500 triệu,76 m2,2,2,Sổ hồng,20/09/2023,22277262
https://mogi.vn/quan-2/mua-can-ho-chung-cu/ban-chung-cu-la-astoria-quan-2-3pn-3wc-co-lung-bancon-can-goc-id22196279," Nguyễn Duy Trinh, Phường Bình Trưng Tây, Quận 2 (TP. Thủ Đức), TPHCM",Nguyễn Duy Trinh,Phường Bình Trưng Tây,Quận 2 (TP. Thủ Đức),TPHCM,3 tỷ 900 triệu,116 m2,3,3,Không xác định,21/09/2023,22196279
https://mogi.vn/quan-7/mua-can-ho-chung-cu/ban-can-ho-my-khanh-1-trung-tam-phu-my-hung-112m2-3pn-view-ho-boi-id22103841," Nguyễn Văn Linh, Phường Tân Phong, Quận 7, TPHCM",Nguyễn Văn Linh,Phường Tân Phong,Quận 7,TPHCM,4 tỷ 100 triệu,112 m2,3,2,Sổ hồng,21/09/2023,22103841
https://mogi.vn/quan-7/mua-can-ho-chung-cu/ban-can-ho-sunrise-khu-2-north-gia-3-6-ty-so-hong-cam-tay-nha-moi-id22077681," Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, TPHCM",Nguyễn Hữu Thọ,Phường Tân Hưng,Quận 7,TPHCM,3 tỷ 600 triệu,76 m2,2,2,Sổ hồng,20/09/2023,22077681
https://mogi.vn/quan-2/mua-can-ho-chung-cu/ban-11-can-ho-petroland-nguyen-duy-trinh-quan-2-gia-1-980-ty-co-so-id21864266," Đường số 62, Phường Bình Trưng Đông, Quận 2 (TP. Thủ Đức), TPHCM",Đường số 62,Phường Bình Trưng Đông,Quận 2 (TP. Thủ Đức),TPHCM,1 tỷ 980 triệu,2,2,Sổ hồng,21/09/2023,21864266
https://mogi.vn/quan-7/mua-can-ho-chung-cu/chuyen-nhuong-can-duplex-tran-cao-6m-day-du-noi-that-cao-cap-nhu-hinh-id22034410," Bế Văn Cấm, Phường Tân Kiểng, Quận 7, TPHCM",Bế Văn Cấm,Phường Tân Kiểng,Quận 7,TPHCM,2 tỷ 200 triệu,66 m2,1,1,Hợp đồng mua bán,20/09/2023,22034410
https://mogi.vn/quan-2/mua-can-ho-chung-cu/ban-can-ho-la-astoria-q2-3pn-3wc-gia-3-9-ty-co-lung-can-goc-id21900731," Nguyễn Duy Trinh, Phường Bình Trưng Tây, Quận 2 (TP. Thủ Đức), TPHCM",Nguyễn Duy Trinh,Phường Bình Trưng Tây,Quận 2 (TP. Thủ Đức),TPHCM,3 tỷ 900 triệu,110 m2,3,3,Không xác định,21/09/2023,21900731
https://mogi.vn/quan-7/mua-can-ho-chung-cu/gio-hang-chuyen-nhuong-can-ho-m-one-1-2-3-pn-cam-ket-gia-that-id22034369," Bế Văn Cấm, Phường Tân Kiểng, Quận 7, TPHCM",Bế Văn Cấm,Phường Tân Kiểng,Quận 7,TPHCM,1 tỷ 600 triệu,32 m2,1,1,Hợp đồng mua bán,20/09/2023,22034369
https://mogi.vn/quan-tan-phu/mua-can-ho-chung-cu/ban-can-ho-oriental-plaza-dt-82m2-2pn-nt-co-ban-gia-2-520-ty-id20783254," Âu Cơ, Phường Tân Thành, Quận Tân Phú, TPHCM",Âu Cơ,Phường Tân Thành,Quận Tân Phú,TPHCM,2 tỷ 520 triệu,82 m2,2,2,Hợp đồng mua bán,20/09/2023,20783254
https://mogi.vn/quan-7/mua-can-ho-chung-cu/can-ho-m-one-2pn-2wc-ban-cong-huong-dong-day-du-noi-that-cao-cap-id22034328," Bế Văn Cấm, Phường Tân Kiểng, Quận 7, TPHCM",Bế Văn Cấm,Phường Tân Kiểng,Quận 7,TPHCM,2 tỷ 999 triệu,70 m2,2,2,Hợp đồng mua bán,20/09/2023,22034328
https://mogi.vn/quan-2/mua-can-ho-chung-cu/hang-hiem-ban-3pn-sarina-sala-chi-15-ty-id22280173," Mai Chí Thọ, Phường Thủ Thiêm, Quận 2 (TP. Thủ Đức), TPHCM",Mai Chí Thọ,Phường Thủ Thiêm,Quận 2 (TP. Thủ Đức),TPHCM,15 tỷ,127 m2,3,2,Hợp đồng mua bán,21/09/2023,22280173
https://mogi.vn/quan-7/mua-can-ho-chung-cu/m-one-3-phong-ngu-rong-thoang-dep-3-6-ty-da-bao-gom-5-dot-cuoi-id22034197," Bế Văn Cấm, Phường Tân Kiểng, Quận 7, TPHCM",Bế Văn Cấm,Phường Tân Kiểng,Quận 7,TPHCM,3 tỷ 600 triệu,93 m2,3,2,Hợp đồng mua bán,20/09/2023,22034197
https://mogi.vn/quan-7/mua-can-ho-chung-cu/ban-chung-cu-hoang-anh-thanh-binh-q-7-dt-113m2-co-3pn-full-gia-3-35-ty-id21686854," Đường D4, Phường Tân Hưng, Quận 7, TPHCM",Đường D4,Phường Tân Hưng,Quận 7,TPHCM,3 tỷ 350 triệu,113 m2,3,2,Không xác định,21/09/2023,21686854
https://mogi.vn/quan-2/mua-can-ho-chung-cu/ban-3pn-sarimi-sala-13-ty-so-hong-cong-chung-id22287102," Nguyễn Cơ Thạch, Phường An Lợi Đông, Quận 2 (TP. Thủ Đức), TPHCM",Nguyễn Cơ Thạch,Phường An Lợi Đông,Quận 2 (TP. Thủ Đức),TPHCM,13 tỷ,112 m2,3,2,Sổ hồng,21/09/2023,22287102
https://mogi.vn/quan-7/mua-can-ho-chung-cu/co-ban-gap-can-ho-riverpark-3pn-can-goc-nhin-quan-1-co-so-hong-id22086456," Nguyễn Đức Cảnh, Phường Tân Phong, Quận 7, TPHCM",Nguyễn Đức Cảnh,Phường Tân Phong,Quận 7,TPHCM,7 tỷ 500 triệu,125 m2,3,2,Sổ hồng,20/09/2023,22086456
https://mogi.vn/quan-2/mua-can-ho-chung-cu/ban-can-ho-2pn-sadora-re-nhat-kdt-sala-chi-6ty5-bao-thue-phi-id21947987," Mai Chí Thọ, Phường Thủ Thiêm, Quận 2 (TP. Thủ Đức), TPHCM",Mai Chí Thọ,Phường Thủ Thiêm,Quận 2 (TP. Thủ Đức),TPHCM,6 tỷ 500 triệu,88 m2,2,2,Hợp đồng mua bán,21/09/2023,21947987
https://mogi.vn/quan-7/mua-can-ho-chung-cu/ban-can-ho-sunrise-city-view-nguyen-huu-tho-q-7-gia-1-79-ty-id21486404," Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, TPHCM",Nguyễn Hữu Thọ,Phường Tân Hưng,Quận 7,TPHCM,1 tỷ 790 triệu,39 m2,1,1,Hợp đồng mua bán,21/09/2023,21486404
https://mogi.vn/quan-7/mua-can-ho-chung-cu/ban-can-ho-midtown-2pn-96m2-nha-dep-moi-hoan-thien-noi-that-sang-id21952192," Nguyễn Lương Bằng, Phường Tân Phú, Quận 7, TPHCM",Nguyễn Lương Bằng,Phường Tân Phú,Quận 7,TPHCM,5 tỷ 500 triệu,96 m2,2,2,Sổ hồng,21/09/2023,21952192
https://mogi.vn/quan-7/mua-can-ho-chung-cu/ban-gap-chcc-riverpark-premier-124m2-2pn-2wc-lau-thap-gia-10-ty-id22320262," Nguyễn Đức Cảnh, Phường Tân Phong, Quận 7, TPHCM",Nguyễn Đức Cảnh,Phường Tân Phong,Quận 7,TPHCM,10 tỷ,124 m2,2,2,Sổ hồng,20/09/2023,22320262
https://mogi.vn/quan-7/mua-can-ho-chung-cu/ban-can-ho-goc-view-biet-thu-khu-m6-chung-cu-midtown-phu-my-hung-id21952167," Nguyễn Lương Bằng, Phường Tân Phú, Quận 7, TPHCM",Nguyễn Lương Bằng,Phường Tân Phú,Quận 7,TPHCM,6 tỷ 900 triệu,127 m2,3,2,Sổ hồng,21/09/2023,21952167
https://mogi.vn/quan-2/mua-can-ho-chung-cu/ban-can-ho-2pn-sadora-sala-re-nhat-chi-6ty5-bao-thue-phi-id21967521," Mai Chí Thọ, Phường Thủ Thiêm, Quận 2 (TP. Thủ Đức), TPHCM",Mai Chí Thọ,Phường Thủ Thiêm,Quận 2 (TP. Thủ Đức),TPHCM,6 tỷ 500 triệu,88 m2,2,2,Hợp đồng mua bán,21/09/2023,21967521
https://mogi.vn/quan-7/mua-can-ho-chung-cu/ban-gap-chcc-the-symphony-midtown-dt-120m2-3pn-2wc-ntdd-gia-9ty2-id22270940," Nguyễn Lương Bằng, Phường Tân Phú, Quận 7, TPHCM",Nguyễn Lương Bằng,Phường Tân Phú,Quận 7,TPHCM,9 tỷ 200 triệu,120 m2,3,2,Sổ hồng,20/09/2023,22270940
https://mogi.vn/quan-tan-binh/mua-can-ho-chung-cu/chung-cu-tang-5-81m2-phuc-yen-2-phong-ngu-mat-tien-duong-phan-huy-ich-id21986536," Phan Huy Ích, Phường 15, Quận Tân Bình, TPHCM",Phan Huy Ích,Phường 15,Quận Tân Bình,TPHCM,2 tỷ 650 triệu,"81,3 m2",2,2,Sổ hồng,20/09/2023,21986536
https://mogi.vn/quan-7/mua-can-ho-chung-cu/ban-gap-can-ho-hoang-anh-thanh-binh-q-7-dt-113m2-co-3pn-gia-3-ty-id21427583," Đường D4, Phường Tân Hưng, Quận 7, TPHCM",Đường D4,Phường Tân Hưng,Quận 7,TPHCM,3 tỷ,113 m2,3,2,Hợp đồng mua bán,21/09/2023,21427583
https://mogi.vn/quan-7/mua-can-ho-chung-cu/can-ho-cao-cap-2pn-2wc-khu-m7-chung-cu-midtown-co-gia-ban-cuc-tot-id22261941," Nguyễn Lương Bằng, Phường Tân Phú, Quận 7, TPHCM",Nguyễn Lương Bằng,Phường Tân Phú,Quận 7,TPHCM,5 tỷ 600 triệu,82 m2,2,2,Sổ hồng,21/09/2023,22261941
https://mogi.vn/quan-tan-phu/mua-can-ho-chung-cu/ban-can-ho-big-c-phu-thanh-dt-45m2-1pn-full-nt-gia-1-3-ty-id20783262," Nguyễn Sơn, Phường Phú Thạnh, Quận Tân Phú, TPHCM",Nguyễn Sơn,Phường Phú Thạnh,Quận Tân Phú,TPHCM,1 tỷ 300 triệu,45 m2,1,1,Hợp đồng mua bán,20/09/2023,20783262
https://mogi.vn/quan-7/mua-can-ho-chung-cu/ban-gap-chcc-m5-midtown-dt-103m2-2pn-2wc-ntdd-gia-ban-6ty3-id22270869," Nguyễn Lương Bằng, Phường Tân Phú, Quận 7, TPHCM",Nguyễn Lương Bằng,Phường Tân Phú,Quận 7,TPHCM,6 tỷ 300 triệu,103 m2,2,2,Sổ hồng,20/09/2023,22270869
https://mogi.vn/quan-7/mua-can-ho-chung-cu/ban-can-ho-park-view-do-thi-phu-my-hung-3pn-2wc-gia-tot-thi-truong-id22130740," Nguyễn Đức Cảnh, Phường Tân Phong, Quận 7, TPHCM",Nguyễn Đức Cảnh,Phường Tân Phong,Quận 7,TPHCM,4 tỷ 500 triệu,106 m2,3,2,Sổ hồng,21/09/2023,22130740
https://mogi.vn/quan-7/mua-can-ho-chung-cu/ban-gap-chcc-m8-midtown-dt-124m2-03pn-02-wc-gia-tot-nhat-tt-11ty2-id22267256," Nguyễn Lương Bằng, Phường Tân Phú, Quận 7, TPHCM",Nguyễn Lương Bằng,Phường Tân Phú,Quận 7,TPHCM,11 tỷ 200 triệu,124 m2,3,2,Hợp đồng mua bán,20/09/2023,22267256
https://mogi.vn/quan-7/mua-can-ho-chung-cu/ban-chcc-park-view-do-thi-phu-my-hung-view-biet-thu-yen-tinh-gia-tot-id22130752," Nguyễn Đức Cảnh, Phường Tân Phong, Quận 7, TPHCM",Nguyễn Đức Cảnh,Phường Tân Phong,Quận 7,TPHCM,4 tỷ 400 triệu,100 m2,3,2,Sổ hồng,21/09/2023,22130752
https://mogi.vn/quan-tan-phu/mua-can-ho-chung-cu/ban-can-ho-phu-thanh-dt-60m2-2pn-full-nt-gia-1-580-ty-id20783235," Nguyễn Sơn, Phường Phú Thạnh, Quận Tân Phú, TPHCM",Nguyễn Sơn,Phường Phú Thạnh,Quận Tân Phú,TPHCM,1 tỷ 580 triệu,60 m2,2,1,Hợp đồng mua bán,20/09/2023,20783235
https://mogi.vn/quan-7/mua-can-ho-chung-cu/can-ban-can-ho-riverpark-1-co-so-hong-duong-nguyen-duc-canh-quan-7-id21997872," Nguyễn Đức Cảnh, Phường Tân Phong, Quận 7, TPHCM",Nguyễn Đức Cảnh,Phường Tân Phong,Quận 7,TPHCM,7 tỷ 500 triệu,137 m2,3,2,Sổ hồng,20/09/2023,21997872
https://mogi.vn/quan-7/mua-can-ho-chung-cu/ban-cap-dap-thong-antonia-dt-163m2-view-biet-thu-gia-ban-lo-12ty-id22225889," Nguyễn Lương Bằng, Phường Tân Phú, Quận 7, TPHCM",Nguyễn Lương Bằng,Phường Tân Phú,Quận 7,TPHCM,12 tỷ,163 m2,4,4,Hợp đồng mua bán,20/09/2023,22225889
https://mogi.vn/quan-7/mua-can-ho-chung-cu/ban-can-ho-midtown-m6-khu-phu-my-hung-q-7-co-3pn-full-nt-gia-7-4-ty-id22201940," Đường số 16, Phường Tân Quy, Quận 7, TPHCM",Đường số 16,Phường Tân Quy,Quận 7,TPHCM,7 tỷ 400 triệu,100 m2,3,1,Sổ hồng,21/09/2023,22201940
https://mogi.vn/quan-7/mua-can-ho-chung-cu/ban-can-ho-my-duc-phu-my-hung-view-song-can-goc-gia-tot-id22150607," Nguyễn Đức Cảnh, Phường Tân Phong, Quận 7, TPHCM",Nguyễn Đức Cảnh,Phường Tân Phong,Quận 7,TPHCM,6 tỷ 400 triệu,116 m2,3,2,Sổ hồng,21/09/2023,22150607
https://mogi.vn/quan-7/mua-can-ho-chung-cu/ban-chcc-the-symphony-midtown-m6-97m2-2pn-2wc-gia-6ty9-tl-id22245138," Nguyễn Lương Bằng, Phường Tân Phú, Quận 7, TPHCM",Nguyễn Lương Bằng,Phường Tân Phú,Quận 7,TPHCM,6 tỷ 900 triệu,97 m2,2,2,Sổ hồng,20/09/2023,22245138
https://mogi.vn/quan-son-tra/mua-can-ho-chung-cu/10-can-gia-goc-cdt-can-ho-cao-cap-altara-suites-da-nang-chi-tu-3-3-ty-id22340292," Võ Nguyên Giáp, Phường Phước Mỹ, Quận Sơn Trà, Đà Nẵng",Võ Nguyên Giáp,Phường Phước Mỹ,Quận Sơn Trà,,3 tỷ 300 triệu,65 m2,2,2,Sổ đỏ,21/09/2023,22340292
https://mogi.vn/quan-7/mua-can-ho-chung-cu/ban-nhanh-chcc-the-symphony-midtown-m6-98m2-2pn-gia-6ty9-all-in-id22225884," Nguyễn Lương Bằng, Phường Tân Phú, Quận 7, TPHCM",Nguyễn Lương Bằng,Phường Tân Phú,Quận 7,TPHCM,6 tỷ 900 triệu,98 m2,2,2,Sổ hồng,20/09/2023,22225884
https://mogi.vn/quan-7/mua-can-ho-chung-cu/ban-can-ho-florita-duong-d1-khu-himlam-q-7-dt-78m2-co-2pn-full-3-4-ty-id21468755," Nguyễn Thị Thập, Phường Tân Hưng, Quận 7, TPHCM",Nguyễn Thị Thập,Phường Tân Hưng,Quận 7,TPHCM,3 tỷ 400 triệu,78 m2,2,2,Hợp đồng mua bán,21/09/2023,21468755
https://mogi.vn/quan-2/mua-can-ho-chung-cu/1-can-gia-ngop-duy-nhat-ban-2pn-sadora-sala-chi-6ty6-bao-het-thue-id22173068," Mai Chí Thọ, Phường Thủ Thiêm, Quận 2 (TP. Thủ Đức), TPHCM",Mai Chí Thọ,Phường Thủ Thiêm,Quận 2 (TP. Thủ Đức),TPHCM,6 tỷ 600 triệu,88 m2,2,2,Hợp đồng mua bán,21/09/2023,22173068
https://mogi.vn/quan-7/mua-can-ho-chung-cu/ban-can-ho-sunrise-city-dang-co-hd-thue-gia-tot-4-5-ty-tot-nhat-id22091846," Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, TPHCM",Nguyễn Hữu Thọ,Phường Tân Hưng,Quận 7,TPHCM,4 tỷ 500 triệu,99 m2,2,2,Sổ hồng,20/09/2023,22091846
https://mogi.vn/quan-7/mua-can-ho-chung-cu/ban-chcc-duplex-happy-valley-premier-dt-170m2-3pn-3wc-ntdd-gia-16-ty-id22244852," Nguyễn Văn Linh, Phường Tân Phong, Quận 7, TPHCM",Nguyễn Văn Linh,Phường Tân Phong,Quận 7,TPHCM,16 tỷ,170 m2,3,3,Sổ hồng,20/09/2023,22244852
https://mogi.vn/quan-7/mua-can-ho-chung-cu/ban-can-ho-hoang-anh-thanh-binh-duong-d4-khu-himlam-q-7-co-2pn-2-5-ty-id21468763," Đường D4, Phường Tân Hưng, Quận 7, TPHCM",Đường D4,Phường Tân Hưng,Quận 7,TPHCM,2 tỷ 500 triệu,73 m2,2,1,Hợp đồng mua bán,21/09/2023,21468763
https://mogi.vn/quan-7/mua-can-ho-chung-cu/ban-nhanh-chcc-scenic-valley-dt-77m2-2pn-2wc-can-goc-gia-4ty250-id22246182," Tôn Dật Tiên, Phường Tân Phú, Quận 7, TPHCM",Tôn Dật Tiên,Phường Tân Phú,Quận 7,TPHCM,4 tỷ 250 triệu,77 m2,2,2,Sổ hồng,20/09/2023,22246182
https://mogi.vn/quan-7/mua-can-ho-chung-cu/ban-gap-can-ho-cao-cap-midtown-sakura-park-can-goc-nha-dep-id22048383," Nguyễn Lương Bằng, Phường Tân Phú, Quận 7, TPHCM",Nguyễn Lương Bằng,Phường Tân Phú,Quận 7,TPHCM,6 tỷ 50 triệu,91 m2,2,2,Sổ hồng,21/09/2023,22048383
https://mogi.vn/quan-7/mua-can-ho-chung-cu/can-ho-cao-cap-2pn-2wc-khu-m6-chung-cu-midtown-ban-voi-gia-thi-truong-id22048380," Nguyễn Lương Bằng, Phường Tân Phú, Quận 7, TPHCM",Nguyễn Lương Bằng,Phường Tân Phú,Quận 7,TPHCM,5 tỷ 600 triệu,91 m2,2,2,Sổ hồng,21/09/2023,22048380
https://mogi.vn/quan-5/mua-can-ho-chung-cu/cau-ruot-can-ban-gap-can-ho-2pn-155-nguyen-chi-thanh-cho-con-du-hoc-id22212910," Nguyễn Chí Thanh, Phường 9, Quận 5, TPHCM",Nguyễn Chí Thanh,Phường 9,Quận 5,TPHCM,3 tỷ 200 triệu,62 m2,2,1,Sổ hồng,21/09/2023,22212910
https://mogi.vn/quan-7/mua-can-ho-chung-cu/ban-gap-chcc-green-valley-pmh-2pn-2wc-gia-4ty6-id22302498," Nguyễn Đổng Chi, Phường Tân Phú, Quận 7, TPHCM",Nguyễn Đổng Chi,Phường Tân Phú,Quận 7,TPHCM,4 tỷ 600 triệu,89 m2,2,2,Sổ hồng,20/09/2023,22302498
https://mogi.vn/quan-7/mua-can-ho-chung-cu/can-ho-cao-cap-1pn-1wc-khu-m6-chung-cu-midtown-voi-ban-gia-cuc-tot-id22048378," Nguyễn Lương Bằng, Phường Tân Phú, Quận 7, TPHCM",Nguyễn Lương Bằng,Phường Tân Phú,Quận 7,TPHCM,3 tỷ 900 triệu,62 m2,1,1,Sổ hồng,21/09/2023,22048378
https://mogi.vn/quan-7/mua-can-ho-chung-cu/can-tien-can-ban-gap-can-ho-midtown-phu-my-hung-re-nhat-thi-truong-id22156037," Nguyễn Lương Bằng, Phường Tân Phú, Quận 7, TPHCM",Nguyễn Lương Bằng,Phường Tân Phú,Quận 7,TPHCM,5 tỷ 350 triệu,81 m2,2,2,Sổ hồng,21/09/2023,22156037
https://mogi.vn/quan-7/mua-can-ho-chung-cu/ban-gap-shop-scenic-valley-2-dt-100m2-phu-hop-lam-vp-gia-ban-5ty3-id22306276," Nguyễn Văn Linh, Phường Tân Phú, Quận 7, TPHCM",Nguyễn Văn Linh,Phường Tân Phú,Quận 7,TPHCM,5 tỷ 300 triệu,100 m2,2,2,Sổ hồng,21/09/2023,22306276
https://mogi.vn/quan-7/mua-can-ho-chung-cu/can-ban-3pn-sunrise-city-view-quan-7-noi-that-cao-cap-gia-5-2-ty-id22190914," Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, TPHCM",Nguyễn Hữu Thọ,Phường Tân Hưng,Quận 7,TPHCM,5 tỷ 200 triệu,105 m2,3,2,Hợp đồng mua bán,20/09/2023,22190914
https://mogi.vn/quan-7/mua-can-ho-chung-cu/ban-can-ho-goc-view-biet-thu-khu-m6-chung-cu-midtown-phu-my-hung-id22048370," Nguyễn Lương Bằng, Phường Tân Phú, Quận 7, TPHCM",Nguyễn Lương Bằng,Phường Tân Phú,Quận 7,TPHCM,7 tỷ 500 triệu,127 m2,3,2,Sổ hồng,21/09/2023,22048370
https://mogi.vn/quan-7/mua-can-ho-chung-cu/ban-can-3pn-can-goc-view-song-cuc-thoang-cua-midtown-phu-my-hung-id22048366," Nguyễn Lương Bằng, Phường Tân Phú, Quận 7, TPHCM",Nguyễn Lương Bằng,Phường Tân Phú,Quận 7,TPHCM,8 tỷ 100 triệu,135 m2,3,2,Sổ hồng,21/09/2023,22048366
https://mogi.vn/quan-7/mua-can-ho-chung-cu/ban-nhanh-chcc-scenic-valley-1-dt-101m2-3pn-2wc-gia-ban-5ty7-id22306626," Tôn Dật Tiên, Phường Tân Phú, Quận 7, TPHCM",Tôn Dật Tiên,Phường Tân Phú,Quận 7,TPHCM,5 tỷ 700 triệu,101 m2,3,2,Sổ hồng,20/09/2023,22306626
https://mogi.vn/quan-7/mua-can-ho-chung-cu/ban-can-ho-the-peak-midtown-phu-my-hung-q-7-dt-90m2-co-2pn-gia-5-8-ty-id21954121," Nguyễn Lương Bằng, Phường Tân Phú, Quận 7, TPHCM",Nguyễn Lương Bằng,Phường Tân Phú,Quận 7,TPHCM,5 tỷ 800 triệu,90 m2,2,2,Hợp đồng mua bán,21/09/2023,21954121
https://mogi.vn/quan-bac-tu-liem/mua-can-ho-chung-cu/chung-cu-intracom-cau-dien-96m-full-noi-that-gia-3-1-ty-id22214260," Cầu Diễn, Phường Phúc Diễn, Quận Bắc Từ Liêm, Hà Nội",Cầu Diễn,Phường Phúc Diễn,Quận Bắc Từ Liêm,,3 tỷ 100 triệu,96 m2,3,2,Sổ đỏ,21/09/2023,22214260
https://mogi.vn/quan-7/mua-can-ho-chung-cu/ban-gap-shop-scenic-valley-2-dt-100m2-phu-hop-kinh-doanh-gia-5ty3-id22317550," Nguyễn Văn Linh, Phường Tân Phú, Quận 7, TPHCM",Nguyễn Văn Linh,Phường Tân Phú,Quận 7,TPHCM,5 tỷ 300 triệu,100 m2,2,2,Sổ hồng,20/09/2023,22317550
https://mogi.vn/quan-7/mua-can-ho-chung-cu/ban-can-ho-cao-cap-canh-vien1-phu-my-hung-q-7-dt-120m2-co-3pn-5-2-ty-id21944482," Nguyễn Lương Bằng, Phường Tân Phú, Quận 7, TPHCM",Nguyễn Lương Bằng,Phường Tân Phú,Quận 7,TPHCM,5 tỷ 200 triệu,120 m2,3,2,Sổ hồng,21/09/2023,21944482
https://mogi.vn/quan-7/mua-can-ho-chung-cu/ban-soc-can-ho-riverside-phu-my-hung-82m2-so-hong-nha-dep-gia-3-9ty-id22231481," Nguyễn Lương Bằng, Phường Tân Phú, Quận 7, TPHCM",Nguyễn Lương Bằng,Phường Tân Phú,Quận 7,TPHCM,3 tỷ 900 triệu,82 m2,2,2,Sổ hồng,21/09/2023,22231481
https://mogi.vn/quan-7/mua-can-ho-chung-cu/ban-lo-chcc-m8-midtown-130m2-lau-cao-03pn-gia-tot-nhat-tt-10ty2-id22057911," Nguyễn Lương Bằng, Phường Tân Phú, Quận 7, TPHCM",Nguyễn Lương Bằng,Phường Tân Phú,Quận 7,TPHCM,10 tỷ 200 triệu,130 m2,3,2,Hợp đồng mua bán,20/09/2023,22057911
https://mogi.vn/quan-7/mua-can-ho-chung-cu/ket-tien-ban-ch-douplex-star-hill-pmh-dt-133m2-gia-re-hon-tt-500tr-id22211050," Nguyễn Lương Bằng, Phường Tân Phú, Quận 7, TPHCM",Nguyễn Lương Bằng,Phường Tân Phú,Quận 7,TPHCM,6 tỷ 100 triệu,130 m2,3,2,Sổ hồng,20/09/2023,22211050
https://mogi.vn/quan-7/mua-can-ho-chung-cu/ban-gap-can-ho-sunrise-cityview-q7-lh-id21900363," Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, TPHCM",Nguyễn Hữu Thọ,Phường Tân Hưng,Quận 7,TPHCM,3 tỷ 800 triệu,76 m2,2,2,Giấy tờ hợp lệ,21/09/2023,21900363
https://mogi.vn/quan-7/mua-can-ho-chung-cu/can-ho-an-vien-gia-2-75-ty-co-hoi-an-cu-tot-tai-khu-nam-long-quan-7-id22019251," Trần Trọng Cung, Phường Tân Thuận Đông, Quận 7, TPHCM",Trần Trọng Cung,Phường Tân Thuận Đông,Quận 7,TPHCM,2 tỷ 750 triệu,82 m2,2,2,Sổ hồng,20/09/2023,22019251
https://mogi.vn/quan-7/mua-can-ho-chung-cu/ban-can-ho-cao-cap-green-valley-dt-125m2-lau-dep-ntdd-3pn-gia-7ty-id22317427," Nguyễn Đổng Chi, Phường Tân Phú, Quận 7, TPHCM",Nguyễn Đổng Chi,Phường Tân Phú,Quận 7,TPHCM,7 tỷ,125 m2,3,2,Sổ hồng,21/09/2023,22317427
